w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,Name,label
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,-0.3731881648615019,-0.2991983466782881,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,3.0652623596249797,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,-0.4056197988718947,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,8.095266106394185,-0.44667575574373,6.820836424061911,-0.1934477640657467,-0.03167031776097682,-1.6674240703261531,-0.1698999098923936,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,0.33738250532666525,-0.5484232699715742,1.6830135939803472,-0.19404799833594463,2.954100037709489,1.2712456101826504,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,-0.3731881648615019,-0.2991983466782881,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,3.0652623596249797,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,-0.4056197988718947,7.37864787372638,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,-1.6674240703261531,-0.1698999098923936,-0.28092511265267733,5.169354139756912,-0.03167031776097681,0.7801277259920324,-0.7477998981389118,1.9584108011933963,-0.19404799833594463,2.2392257236902013,1.6932744568868898,1,1
0.7349309197401585,1.7919180963802557,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,-0.3731881648615019,-0.2991983466782881,-0.21475938464105415,4.140707010337094,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,-0.3262363486962284,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,-0.8683054219568443,-0.23206524225558994,1.472499225213365,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,5.494315243959033,-0.18200630207731736,-0.4056197988718947,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,0.5997274585369271,-0.1698999098923936,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,-1.21222576700212,-0.8715518024024028,0.8568219723411999,-0.19404799833594463,3.524048564871065,0.005159070069931559,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,2.841254524453451,-0.04481107149482211,-0.3731881648615019,-0.2991983466782881,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,-0.3262363486962284,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,2.4653628910157006,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,0.5997274585369271,-0.1698999098923936,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,0.853918596102927,-0.50236941994514,1.1322191795542491,-0.19404799833594463,2.2392257236902013,0.8492167634784107,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,2.6796133804809483,-0.2991983466782881,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,-0.3262363486962284,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,4.18108616049482,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,-0.4056197988718947,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,-1.6674240703261531,5.885818306986492,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,0.853918596102927,-0.16232596754587048,-1.3463556853631928,-0.19404799833594463,2.3437395122895124,1.9464917649094335,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,2.6796133804809483,-0.2991983466782881,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,-0.3262363486962284,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,-0.4056197988718947,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,2.2387604143300197,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,0.5997274585369271,-0.1698999098923936,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,0.4849642455484543,-1.495952510001468,0.3060275579151017,-0.19404799833594463,2.2392257236902013,0.005159070069931559,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,-0.3731881648615019,3.342264458015999,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,-0.3262363486962284,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,2.4653628910157006,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,0.5997274585369271,-0.1698999098923936,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,0.9277094662138214,-0.17961235919901153,1.1322191795542491,-0.19404799833594463,2.3437395122895124,1.6932744568868898,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,-0.3731881648615019,3.342264458015999,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,-0.3262363486962284,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,2.4653628910157006,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,-1.6674240703261531,5.885818306986492,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,0.2635916352157707,-0.2529736974891034,1.1322191795542491,-0.19404799833594463,2.3437395122895124,1.6932744568868898,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,-0.3731881648615019,-0.2991983466782881,-0.21475938464105415,-0.24150465065592808,2.9477653211118335,-0.42715858293648384,-0.1466095853687821,-0.3262363486962284,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,5.494315243959018,-0.4056197988718947,-0.13552618543579065,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,-1.6674240703261531,5.885818306986492,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,1.5918272972118723,0.050760557449820304,0.5814247651281509,-0.19404799833594463,2.954100037709489,2.537332150295369,1,1
0.7349309197401585,-0.5580612205546919,-0.303156263191895,-0.3731881648615019,-0.41395833407170335,-0.24381957061495813,-0.35195720460572033,-0.04481107149482211,-0.3731881648615019,-0.2991983466782881,-0.21475938464105415,-0.24150465065592808,-0.3392400313681775,-0.42715858293648384,-0.1466095853687821,3.0652623596249797,-0.13552618543578723,-0.2850557338444846,-0.1276451292545204,-0.17904723138085882,-0.06343614796955513,1.1516684967213155,-0.23206524225558994,-0.6791175050398389,-0.1962181461386525,-0.2043371073610386,-0.20960213356095805,-0.13552618543578748,-0.20433710736103677,-0.27884364740410356,-0.2391723015537291,-0.19344776406574776,-0.18200630207731786,-0.18200630207731736,-0.4056197988718947,7.37864787372638,-0.5626923593695541,-0.21475938464105307,-0.11488241616168844,-0.1235289843295145,-0.44667575574373,-0.14660958536878213,-0.1934477640657467,-0.03167031776097682,0.5997274585369271,-0.1698999098923936,-0.28092511265267733,-0.19344776406574724,-0.03167031776097681,1.2228729466573995,-0.3847511179173961,1.9584108011933963,-0.19404799833594463,2.3437395122895124,1.2712456101826504,1,1
